author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,in_reply_to_user_id,created_at,id,text
1357247345860173824,1,0,5,0,1427241118735945735,735665404161495040,2021-10-14T21:39:06.000Z,1448765331032449030,@saint_mik_One @avalancheavax $kda the fastest https://t.co/FLhdIFVHex
1331292533423476737,0,0,0,0,1448752696887025665,1380694095287422982,2021-10-14T21:37:54.000Z,1448765031827623936,"@AvaxCoins @avalancheavax I have some coins which will be put in my Gallery at #kalao , for sure"
1357247345860173824,1,2,9,0,1427241118735945735,1371269230226776065,2021-10-14T21:37:52.000Z,1448765022730178570,@AllEyez_onADA @avalancheavax Honestly! I smell a rug and centralization. $Kda https://t.co/9QqTnBkbzU
1387801402550849541,0,1,5,0,1448762267223445506,1435331609025290245,2021-10-14T21:35:21.000Z,1448764389151031301,"@TinyBonesClub @avalancheavax @avalabsofficial @avaxholic @AvalaunchApp @GetKalao Im glad y’all are continuing to push this project.  I love the roadmap, wish I had some more influence so I could shout this out to more people… 🥲"
1435331609025290245,0,1,5,0,1448762267223445506,1317533009587863557,2021-10-14T21:33:27.000Z,1448763909779959813,"@AVAXBot9000 @avalancheavax @avalabsofficial @avaxholic @AvalaunchApp @GetKalao @SOPESGAL Talked with here few weeks ago, she is ex-treme-ly talented 🔥💀"
899617051,0,0,0,0,1448549003369590793,969157810289303554,2021-10-14T21:33:13.000Z,1448763850267013125,@LedgerInsights @digitalpoundfdn @Accenture @avalancheavax @quant_network @Ripple You missed #ETN @electroneum ☺️
1429963323014066182,0,0,4,0,1448762267223445506,1317533009587863557,2021-10-14T21:32:43.000Z,1448763725834596352,@AVAXBot9000 @TinyBonesClub @avalancheavax @avalabsofficial @avaxholic @AvalaunchApp @GetKalao @SOPESGAL HARD VOUCH
1434089212047986688,0,0,2,0,1448752696887025665,1380694095287422982,2021-10-14T21:32:24.000Z,1448763645010268167,@AvaxCoins @avalancheavax Very nice. https://t.co/OACFdBD9Sn
1317533009587863557,0,2,27,0,1448762267223445506,1435331609025290245,2021-10-14T21:32:13.000Z,1448763601301524484,"@TinyBonesClub @avalancheavax @avalabsofficial @avaxholic @AvalaunchApp @GetKalao I'll personally suggest @SOPESGAL, the best pixel artist I've seen on #Avalanche. 💕💕💕"
1381661298388254724,0,1,1,0,1448650895651078145,540322472,2021-10-14T21:31:43.000Z,1448763471718457344,@DXNCRA @relay_chain @avalancheavax @0xPolygon @Allbridge_io @0x_nodes @elk_finance Have a look at @movrnetwork as well
1359247737762566146,0,0,0,0,1448262692335149059,1431926261841113100,2021-10-14T21:28:59.000Z,1448762786339827723,"@AvaxGoatz @Baguette_avax @NFTradeOfficial @YetiSwap @AVAXDaily @avalancheavax @avaxtr @AvaxGoatz si different becouse it's on Avalanche, and it's a goart, just the perfect combinaison"
540322472,0,3,2,0,1448650895651078145,540322472,2021-10-14T21:28:33.000Z,1448762674938998784,"@relay_chain @avalancheavax @0xPolygon @Allbridge_io These guys keep me guessing: @0x_nodes, $BIOS. Those of you following earlier this year may recall a bizarro XIOT&lt;&gt;BIOS thesis that didn't plat out. Botched IMO.

or @elk_finance  Seems like they're angling, but haven't seen enough interesting tweet action to warrant deeper dive"
1397159193002614784,0,0,0,0,1446522592685293572,1392040970431074309,2021-10-14T21:25:53.000Z,1448762006937509890,"@avaxholic @plateau_finance @avalancheavax The team works very well. We need to support them. I believe it will come to a better place.

@kpiff12
@elliot_stn
@Fluffy_Champ
@Antiscreams
@CyberRider69

#Avalanche #Airdrop #AVAX $AVAX $PLT"
1425039979508494336,0,0,0,0,1446951120119738376,877807935493033984,2021-10-14T21:25:12.000Z,1448761834597597198,"@binance @avalancheavax Big bullish things coming up on @WIZARD_BSC in this month

1. UI V2
2. NFT Marketplace
3. Game Launch
4. Wizard LaunchPad 

It's gonna be huge for the $WIZARD Holders! 💰🔥
Wizard will sky rocket soon 🚀"
1304547139570278402,0,0,0,0,1448752696887025665,1380694095287422982,2021-10-14T21:24:11.000Z,1448761577415512070,@AvaxCoins @avalancheavax Got a tier 2. 😁
961957369214394368,0,0,0,0,1448464897944162304,1035721495,2021-10-14T21:22:10.000Z,1448761071582466051,"@ChainLinkGod @googlecloud @Filecoin @MoralisWeb3 @UNICEF @0xPolygon @avalancheavax @SushiSwap @HECO_Chain @solana @AmpleforthOrg @Heifer @graphprotocol @TrustToken @binance @ensdomains @ArmaninoLLP @SevenXVentures yes, ser. Time to help all the Chainlink buidlers out there."
1392983708391641089,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T21:21:49.000Z,1448760982289924096,@Colonylab @AvalaunchApp @avalancheavax Great project 👍👍 #DCI
1396246533687975938,0,0,13,0,1448755603258609664,1055894724245155841,2021-10-14T21:20:30.000Z,1448760650470146049,@avalancheavax @digitalpoundfdn Nice.
1128748581983268866,0,0,0,0,1448678622643040261,247973359,2021-10-14T21:19:50.000Z,1448760484887347206,@ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain @ohmzeus He is DAO
1355989609226919936,1,0,2,0,1448759412437524487,1355989609226919936,2021-10-14T21:18:29.000Z,1448760143294996482,"@HamidRowaihy @ZooFarming @wanchain_org 7- Cheap fees (&lt;$.01)

8- Wan chain bridges 
$BTC
$ETH
#EOS
#BSC #XRP
#Litecoin
#Wanchain
@MoonriverNW
@avalancheavax
But what about #Layer2? 
@arbitrum
@0xPolygon"
1359856372125474820,0,0,0,0,1448661132466540556,912539725071777792,2021-10-14T21:17:31.000Z,1448759898221711368,@gate_io @avalancheavax @TrustSwap @BabyDogeCoin ......good luck baby doge coin
27754125,0,0,2,0,1448610660468801539,15231638,2021-10-14T21:16:27.000Z,1448759631602405380,"@KBvsTheWORLD @avalancheavax @BenqiFinance @traderjoe_xyz @AaveAave Probably, but need a point of comparison, moreover the APYs will probably be juiced further with incoming #AvalancheRush $AVAX rewards + $mYAK airdrop (for those staking Banker Joe on @yieldyak_)"
1447586554432602114,0,0,0,0,1448759160066170887,,2021-10-14T21:14:35.000Z,1448759160066170887,Very clever move by @avalancheavax Foundation. #Blockchain continuum needs centralised approaches which can thrive in coexistence with decentralised ones. This is a win-win for all sides. 👏@el33th4xor https://t.co/koQ7aRXD6M
2300937179,0,1,0,0,1448650529442177027,1380694095287422982,2021-10-14T21:11:34.000Z,1448758404617474052,@AvaxCoins @avalancheavax Can you send these to Avalanche natuve Wallet ok c-chain?
281883972,0,0,1,0,1448755603258609664,1055894724245155841,2021-10-14T21:08:28.000Z,1448757624313417730,@avalancheavax @digitalpoundfdn Step by step to take over Wall Street. 👌
1360698020396851200,0,0,0,0,1448678622643040261,910140060779065344,2021-10-14T21:08:28.000Z,1448757621763162134,@Cryptovuk @ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain a proxy
948983921429172224,0,2,0,0,1448757170204459020,,2021-10-14T21:06:40.000Z,1448757170204459020,What is the best way to transfer $KSM @kusamanetwork  (from polkadot.js wallet) to @avalancheavax  without using a centralized exchange?
1319453364304883712,0,1,0,0,1447940927251697666,883984505119297536,2021-10-14T21:06:00.000Z,1448756999827738627,"@wanchain_org @Polkadot @ethereum @avalancheavax @MoonriverNW I am staking xrp and I just cannot harvest reward nor create liqudity for staking in other pair .
Is there limit on harvesting or creating iniquity dailiy or weekly.
First week I was able to do twice a day both on harvesting and creating liquidity. But nothing works now....."
3193845606,0,0,0,0,1448740392153853952,226257663,2021-10-14T21:05:57.000Z,1448756989329387528,@Tmuur @AvaxCoins @avalancheavax was i supposed to choose a coin or its a reveal
3193845606,0,0,0,0,1448740392153853952,1380694095287422982,2021-10-14T21:02:56.000Z,1448756231926075396,@AvaxCoins @avalancheavax wen reveal
1434637455571968006,0,0,3,1,1448755891881365510,1382650985592553472,2021-10-14T21:02:30.000Z,1448756119854325760,"@morales_eth @HEXcrypto @Ripple @solana @dogecoin @terra_money @avalancheavax #Avalanche on that list is actually the best
XRP and HEX+ DOGE are meme coins too"
1382650985592553472,2,2,9,1,1448755891881365510,,2021-10-14T21:01:35.000Z,1448755891881365510,"I would add:

@HEXcrypto $HEX 64B
@Ripple $XRP 52B 
@solana $SOL 45B
@dogecoin $DOGE 31B
@terra_money $LUNA 15B
@avalancheavax $AVAX 12B

$BTC $ETH $MATIC https://t.co/pxk821Qk62"
1435769288250433536,0,0,0,0,1448620046989742080,1409531617773723650,2021-10-14T21:00:20.000Z,1448755577115471889,"@Avalanche_Space @FinanceFirebird @CurveFinance @avalancheavax @FinanceFirebird, I feel the same. I am happy for your milestone successfully achieved, which is the integration with @CurveFinance on @avalancheavax . That gives you the assurance that you won't get disappointed with the updates."
1230166262929666049,1,0,8,0,1448694181053059076,399412477,2021-10-14T20:59:38.000Z,1448755400795426817,@el33th4xor @YK33202403 @avalancheavax @avalanche_tr @kevinsekniqi @versofinance @versofinance time!
1376589589310230530,0,0,0,0,1448274873382543367,1371170351128924165,2021-10-14T20:55:44.000Z,1448754419412217858,@LydiaFinance @MaximusFarm @Avalanche_Space @avalancheavax @TodayAvalanche @avalanche_tr @avalanche_fr @avaxholic 3 winners $200 $LYD each. @Andrep612 @Jonnath79691141
393028199,0,0,0,0,1448752696887025665,1380694095287422982,2021-10-14T20:53:57.000Z,1448753969619144704,@AvaxCoins @avalancheavax any free one for me ??
1044218542453854208,0,0,1,0,1448753862584766467,,2021-10-14T20:53:32.000Z,1448753862584766467,"ICYMI...
Interesting development as the CBDC snowball begins rolling in London. Some big players on board here...
@Accenture @avalancheavax @BillonGroup @CGI_UKNEWS @electroneum @quant_network @Ripple @digitalpoundfdn
#CBDC #cryptocurrencies #Crypto 
https://t.co/Th4LB2JY2p"
1435411016725192711,0,0,0,0,1447628190348894209,1442510460046098438,2021-10-14T20:50:49.000Z,1448753181161254918,"@BridgingBears @avalancheavax @GovindChindark1
@iam_raviranjan8

Thank you so much!"
1380694095287422982,10,4,37,0,1448752696887025665,,2021-10-14T20:48:54.000Z,1448752696887025665,"Wow! More than 600 #AVAXCoins already sold!

You can check the homepage to see the most recently claimed NFT at https://t.co/bbkPKpzknT

#Avalanche #NFT @avalancheavax https://t.co/MriYyJYAXi"
132872285,1,0,9,0,1448408250991456266,1055894724245155841,2021-10-14T20:46:56.000Z,1448752204693729297,"@avalancheavax Have you check out @fluxprotocol and their #Oracle aggregator solution. Low transaction fees, fast and secure data resolutions, unique dispute mechanism.

More info here:
https://t.co/JJcoEpx4hk"
1034449004011184129,0,0,0,0,1448722746389696512,945716524836409345,2021-10-14T20:42:18.000Z,1448751038614364164,@top7ico @RocoFinance @RiseOnlineWorld @AvalaunchApp @avalancheavax @avalabsofficial @AVAXDaily $roco rising star
1162218115,0,0,1,0,1448750227922563072,585025392,2021-10-14T20:42:11.000Z,1448751009719898113,@TheHCTurk @MayWayfarer21 @anttookthis @crativs @avalancheavax @Affanxvii @FILMWAVE_ Thanks man
585025392,0,1,0,0,1448750227922563072,1162218115,2021-10-14T20:41:50.000Z,1448750918372151310,"@clive_the_3rd @MayWayfarer21 @anttookthis @crativs @avalancheavax @Affanxvii @FILMWAVE_ That piece is hot. You can feel it.
(And thanks for the tag!)"
1379147730677796867,17,2,14,0,1448750621864173572,,2021-10-14T20:40:39.000Z,1448750621864173572,"Guys, Solana has already made her choice. Maybe it's your time? 🧐
@avalancheavax 
@flow_blockchain 
@terra_money 
@Tronfoundation 
@fluxprotocol"
1381628585249796097,0,0,2,0,1448274873382543367,1371170351128924165,2021-10-14T20:36:11.000Z,1448749497367007242,"@LydiaFinance @MaximusFarm @Avalanche_Space @avalancheavax @TodayAvalanche @avalanche_tr @avalanche_fr @avaxholic Thanks for the collaboration of @MaximusFarm consolidating the project further

@Frandi_Mz 
@Maritagh25 

#Avalanche #AVAX $AVAX #AvalancheRush"
1438188449014505472,0,0,0,0,1448262692335149059,1431926261841113100,2021-10-14T20:34:55.000Z,1448749179229007876,"@AvaxGoatz @Baguette_avax @NFTradeOfficial @YetiSwap @AVAXDaily @avalancheavax @avaxtr Why @AvaxGoatz  is diferent @Baguette_avax ? 

This project will be a really incentive for the next generations of farmers. The next level for this industry.

About @AvaxGoatz if he has a barrier he will break it.. Lets go to the moon."
1438188449014505472,0,0,0,0,1447572495553413123,1431926261841113100,2021-10-14T20:33:00.000Z,1448748696816939028,"@AvaxGoatz @avalancheavax Finally ! Our launch is set to be 23 of October !

Get ready for the #GOATRUSH fam👨‍🌾

#AvalancheRush #AVAX @avalancheavax"
1425483822880092168,0,0,0,0,1448274873382543367,1371170351128924165,2021-10-14T20:32:18.000Z,1448748520278683662,"@LydiaFinance @MaximusFarm @Avalanche_Space @avalancheavax @TodayAvalanche @avalanche_tr @avalanche_fr @avaxholic Cordial wishes for the best outputs of the campaign. !Stay Safe! 
@pasaribu_x
@verguzo404

$LYD 
#giveaway #Avalanche #AvalancheRush #AVAX"
1368214384372285443,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T20:28:12.000Z,1448747487599136779,@Colonylab @AvalaunchApp @avalancheavax HUUUUGGEEE   #DCI https://t.co/79mMwjax2j
2802457410,0,1,0,0,1448706695258157061,1218847911896895488,2021-10-14T20:27:39.000Z,1448747348901908483,@StakeDAOHQ @avalancheavax How much is the transaction cost to participate on avax?
943875554612150273,4,0,31,0,1448747207985860615,,2021-10-14T20:27:05.000Z,1448747207985860615,Haha! I LOVE this! @digitalpoundfdn @electroneum @quant_network @Ripple @avalancheavax 🚀🔥 https://t.co/4oabI9Kb3K
1441590733677363212,1,0,3,0,1448721875681652750,1362012533884870657,2021-10-14T20:24:16.000Z,1448746499106500637,@YetiSwap @avalancheavax @OfficialDYSC haha yeti let's get on @yetiswap!
1313531632142487557,0,0,0,0,1448660003691241491,1434758099387232262,2021-10-14T20:19:14.000Z,1448745231810183178,"@ministryofbulls @avalancheavax Oh, I guess I missed that. Thank you!"
1100950793211932672,0,0,0,0,1448274873382543367,1371170351128924165,2021-10-14T20:13:26.000Z,1448743771168927749,"@LydiaFinance @MaximusFarm @Avalanche_Space @avalancheavax @TodayAvalanche @avalanche_tr @avalanche_fr @avaxholic @Akatsuki_1229 
@QQisthan 
Good luck"
1447973908074926085,0,0,0,0,1446220537378836486,1530530365,2021-10-14T20:13:02.000Z,1448743671134830602,"@chainlink @avalancheavax Come save the #cryptoverse 🚀🚀

https://t.co/XXYJea5BFl…

@J_L_Token
@TheAquaman13 @FlashCryptic 

#cryptotwitter #CryptoNews #Crypto #Ethereum #100x #DeFi #DCFanDome  #dccomics  #ERC20 #telegramgroup #Giveaways"
226257663,0,1,1,0,1448740392153853952,1380694095287422982,2021-10-14T20:12:45.000Z,1448743602402779145,@AvaxCoins @avalancheavax Got one 😎
702743501008719873,1,0,1,0,1448694181053059076,399412477,2021-10-14T20:10:38.000Z,1448743066773426182,@el33th4xor @YK33202403 @avalancheavax @avalanche_tr @kevinsekniqi @versofinance Avalanche wallets turned into a shitty NFT collections graveyard!
1448401935493738508,0,0,1,0,1448650529442177027,1380694095287422982,2021-10-14T20:10:08.000Z,1448742941732786186,@AvaxCoins @PixelPopsWorld @avalancheavax Bank Bank 💜💜
2734381763,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T20:06:57.000Z,1448742140654280705,@Colonylab @AvalaunchApp @avalancheavax Best project on avax 🔥🔥🤑🤑🚀🚀
2392484990,0,0,0,0,1446958214709321728,1385014148459679749,2021-10-14T20:01:45.000Z,1448740831104430099,"@0xmurloc @traderjoe_xyz @avalancheavax Love your vision @0xmurloc. India has had a very high adoption curve for mobile and digital payments since the onset of COVID. However, many are still left behind owing to various procedural, systemic and socio-political reasons. Fairness and neutrality are non-negotiable."
1446173899637461000,0,0,0,0,1448740392153853952,1380694095287422982,2021-10-14T20:01:05.000Z,1448740663659425820,@AvaxCoins @avalancheavax Done all
1380694095287422982,33,6,59,4,1448740392153853952,,2021-10-14T20:00:00.000Z,1448740392153853952,"🚨MINTING IS LIVE!🚨

2800 handcrafted NFTs exclusively on #Avalanche with a 5% mint reflection and 5% market reflection!

MINT HERE NOW: https://t.co/bbkPKpzknT

#AVAX #NFT @avalancheavax https://t.co/S2FGLfFWNQ"
748559457307758593,0,0,0,0,1448740171420250125,,2021-10-14T19:59:07.000Z,1448740171420250125,"Our competitor is Wall Street.
✌️🤟
#AVAX #Avalanche @AvalancheHub @avalancheavax https://t.co/gNybkKcMuK"
1442106858328625154,0,0,0,0,1448694181053059076,995834351316324352,2021-10-14T19:58:31.000Z,1448740017715748866,"@kevinsekniqi @el33th4xor @YK33202403 @avalancheavax @avalanche_tr @versofinance We are working on our tokenomics model and  planning to release in about 2 weeks. 

If you sir be so kind to follow us, you'd be the first one to know. 😏 

We have some upcoming easter eggs that you might find interesting."
1428314157770809349,0,0,0,0,1448678622643040261,247973359,2021-10-14T19:57:49.000Z,1448739841521422339,"@ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain Hi Chris, we're a relatively unknown research group that has just started raising awareness of our project.

Our claim is that we have discovered how to achieve a market determined ""risk free"" interest rate on a stablecoin (modulo risk of depegging)

We welcome your scrutiny"
1440343625674551296,0,0,0,0,1448739287613141006,,2021-10-14T19:55:37.000Z,1448739287613141006,"Good project 
@avalancheavax 
@Metaverse_io 
@DafiProtocol https://t.co/H4NTqrO08a"
1440343625674551296,0,0,0,0,1448738575583899651,,2021-10-14T19:52:47.000Z,1448738575583899651,"Good project 
@avalancheavax 
@Metaverse_io 
@DafiProtocol 
@Royale_Finance 
@BESTokens https://t.co/nHQgwN0oec"
1307805488659279873,0,0,0,0,1448725422628392972,1392100864890912774,2021-10-14T19:51:32.000Z,1448738261103484929,@CanaryDex @el33th4xor @avalancheavax Lol theill not use Avax. Theill use its tech for centralised scam.
1193898222630125568,0,0,0,0,1448722746389696512,945716524836409345,2021-10-14T19:47:56.000Z,1448737356509503495,@top7ico @RocoFinance @RiseOnlineWorld @AvalaunchApp @avalancheavax @avalabsofficial @AVAXDaily How we can participate?
1434572956001345540,0,0,2,0,1448670236094390276,1353464400229912583,2021-10-14T19:47:11.000Z,1448737169070231553,"@CryptoTHFC @LaRoshe_ @0x01000001 @tonymontanaATH @coingecko You nailed it .. AVAX is a total nightmare to  use. It has gotten easier , but until @avalancheavax is as simple as bsc or eth most users will not be bothered with it"
995834351316324352,1,2,17,0,1448694181053059076,1442106858328625154,2021-10-14T19:46:56.000Z,1448737104226357264,@apa_nft @el33th4xor @YK33202403 @avalancheavax @avalanche_tr @versofinance When launch sir?
1076587716534513664,0,0,0,0,1447558514768027654,1380694095287422982,2021-10-14T19:43:27.000Z,1448736227587395587,"@AvaxCoins @avalancheavax @Avax_News @el33th4xor @FaridRached @avaxholic Avalanche ´s Big and it ´s growing up , AvaxCoins is doing to follow it !!! It ´si clear without doubt . 
@VFerrotie @Laelia_Ve @Laurainelepinn 
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥"
1392368749756432384,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T19:42:33.000Z,1448736002667917316,@Colonylab @AvalaunchApp @avalancheavax Fly to the moon 🚀🚀🚀 #DCI
1383529984057167873,0,0,1,0,1448727142850711590,1321585610654687241,2021-10-14T19:41:04.000Z,1448735628821159941,@DefiLlama @multichainminer @BinanceChain @0xPolygon @avalancheavax @FantomFDN Awsome project
1435411016725192711,0,0,0,0,1448274873382543367,1371170351128924165,2021-10-14T19:40:42.000Z,1448735535296507914,"@LydiaFinance @MaximusFarm @Avalanche_Space @avalancheavax @TodayAvalanche @avalanche_tr @avalanche_fr @avaxholic @iam_raviranjan8 
 @SagarKapoor013
Thank you team!"
952626408496488450,0,0,1,0,1448709263396904967,952626408496488450,2021-10-14T19:39:45.000Z,1448735297945092105,"@garybasin @avalancheavax I think with 20k TPS, rollups and the hassle they cause will be unattractive."
1380847039509110785,0,0,2,0,1448694181053059076,399412477,2021-10-14T19:39:44.000Z,1448735292006019076,@el33th4xor @YK33202403 @avalancheavax @avalanche_tr @kevinsekniqi @versofinance based
1422271488,0,0,1,0,1448727142850711590,1321585610654687241,2021-10-14T19:39:03.000Z,1448735121864118278,@DefiLlama @multichainminer @BinanceChain @0xPolygon @avalancheavax @FantomFDN great cake miner on here!
1442106858328625154,1,1,5,0,1448694181053059076,399412477,2021-10-14T19:38:55.000Z,1448735087961444356,@el33th4xor @YK33202403 @avalancheavax @avalanche_tr @kevinsekniqi @versofinance Reporting for duty Emin-san 👋 https://t.co/dToWdHBOPQ
1401930726946213889,0,0,0,0,1448274873382543367,1371170351128924165,2021-10-14T19:38:44.000Z,1448735041438183433,"@LydiaFinance @MaximusFarm @Avalanche_Space @avalancheavax @TodayAvalanche @avalanche_tr @avalanche_fr @avaxholic #giveaway #Avalanche  #AvalancheRush #AVAX
Join fast guys 🎶💬 : @Alix_711 @FrankNg34606668

@RemindMe_OfThis in 3 days"
1440343625674551296,0,0,0,0,1448734911985184775,,2021-10-14T19:38:13.000Z,1448734911985184775,"Good project 
@avalancheavax 
@Metaverse_io 
@DafiProtocol 
@Royale_Finance 
@BESTokens https://t.co/SXgFGoYpfF"
19065692,0,1,0,0,1448650529442177027,1380694095287422982,2021-10-14T19:37:46.000Z,1448734797845630981,"@AvaxCoins @avapepes @avalancheavax I am setting on a loss on all Avalanche’ NFT project that I get in, Total scams; @avapepes @AvaxTreezNFT @Pot_Heads_Cults among others"
952626408496488450,0,1,2,0,1448709263396904967,952626408496488450,2021-10-14T19:30:43.000Z,1448733021734060041,"@garybasin I can imagine a future where @avalancheavax is the main blockchain we use for important things and rollups are used where cheap fees matter more. 

Avalanche consensus is fundamentally more efficient than Nakamoto and they claim to be able to get 20,000TPS without layer-2."
3043595490,0,0,0,0,1448678622643040261,247973359,2021-10-14T19:26:04.000Z,1448731851686821892,@ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain Largest tvl on arbitrum https://t.co/M9n27kEVsE
1381688803002355720,0,0,2,0,1448730695900217350,1295102393877766157,2021-10-14T19:23:04.000Z,1448731097064525830,@InvestorBren @avalancheavax @beefyfinance Yes! Sustainable and real growth. https://t.co/wCNoUWvtsL
399412477,19,12,78,6,1448694181053059076,1358738364992802819,2021-10-14T19:22:56.000Z,1448731062595727362,"@YK33202403 @avalancheavax @avalanche_tr @kevinsekniqi @versofinance Landwolf, not pepe. https://t.co/aPIs10jQkG"
881080862732951553,2,0,2,0,1448730710810914824,1422985486264508417,2021-10-14T19:21:51.000Z,1448730793644265479,"@CryptoWoofy @avalancheavax 🔥 Last 48 hours is one step closer to the $Monsta future millionaires club for all HODLERS. Still so much room for this to grow........... 🔥

#Crumbannos #TheBeastOfBSC #1BillionMcapIsProgrammed @thecakemnstr
$MONSTA https://t.co/vvShzHlNiE"
1295102393877766157,2,1,9,0,1448730695900217350,,2021-10-14T19:21:28.000Z,1448730695900217350,"The @avalancheavax TVL on @beefyfinance is going 🚀🚀🚀🧑‍🌾

#Avalanche #YieldFarming"
1440343625674551296,0,0,1,0,1448730418442760212,,2021-10-14T19:20:22.000Z,1448730418442760212,"Good project 
@avalancheavax 
@Metaverse_io 
@DafiProtocol 
@Royale_Finance 
@BESTokens https://t.co/wgLPzeD7qJ"
1276055220682764288,0,0,1,0,1448274873382543367,1371170351128924165,2021-10-14T19:20:20.000Z,1448730409274011648,"@LydiaFinance @MaximusFarm @Avalanche_Space @avalancheavax @TodayAvalanche @avalanche_tr @avalanche_fr @avaxholic Thank you for your generosity, I hope to be one of the winners💕

@Anggis89339243 @Yogianggriawa20 @ananwazer 

#Avalanche #AvalancheRush #AVAX"
1288815676724043776,0,0,3,0,1448726110284533764,1380694095287422982,2021-10-14T19:15:43.000Z,1448729246835294212,@AvaxCoins @avalancheavax I have one too. You gave it a long time ago. I hope it has value https://t.co/eCsWNt8mD3
1392100864890912774,2,1,25,0,1448725422628392972,399412477,2021-10-14T19:12:13.000Z,1448728366463561731,"@el33th4xor It is perfectly normal for every clear-headed state to take advice about blockchain from @avalancheavax. Truth is out there: The team that makes the fastest, cheapest and most reliable blockchain product 👏"
1440343625674551296,0,0,0,0,1448728333340987411,,2021-10-14T19:12:05.000Z,1448728333340987411,"Good project 
@avalancheavax 
@Metaverse_io 
@DafiProtocol 
@Royale_Finance 
@BESTokens https://t.co/9zk8LZWPlk"
15231638,0,1,1,0,1448610660468801539,27754125,2021-10-14T19:09:16.000Z,1448727623929057283,@rogerclu @avalancheavax @BenqiFinance @traderjoe_xyz @AaveAave Good analysis but is it too early to look at Bankerjoe APYs…have rates settled
777555985,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T19:08:43.000Z,1448727485533798407,@Colonylab @AvalaunchApp @avalancheavax Great advisor there #DCI
1215290920721174530,0,0,0,0,1447819726189699072,1376812227316088832,2021-10-14T19:08:41.000Z,1448727477526929408,@XPNetwork_ @ethereum @elrond @BSCPad @avalancheavax @PolygonDaily @FantomFDN @solana why go anywhere else ?
1383133572647723008,0,0,3,0,1448678622643040261,1205512532498296832,2021-10-14T19:07:33.000Z,1448727193320771589,@deanrey3 @barinov @ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain Please understand posdao and sbc before posting a claim😅
1321585610654687241,6,3,24,0,1448727142850711590,,2021-10-14T19:07:21.000Z,1448727142850711590,"Now tracking @multichainminer on @BinanceChain @0xPolygon @avalancheavax &amp; @FantomFDN

Multi-Chain Miner is the largest DeFi Yield Mining project. 

https://t.co/Pal3PIcUQw https://t.co/uV6bCJBNc5"
1437844315863199758,0,0,1,0,1448722746389696512,1437844315863199758,2021-10-14T19:06:07.000Z,1448726833768370177,@top7ico @RocoFinance @RiseOnlineWorld @AvalaunchApp @avalancheavax @avalabsofficial @AVAXDaily i believe they can do it $roco
1358770280521478144,0,1,1,0,1448696409641869320,1310248062590255107,2021-10-14T19:05:51.000Z,1448726765816451083,"@nickOfJupiter @Polkadot @terra_money @avalancheavax @FantomFDN @danreecer_ Should I start coding for ADA, ONE or AVAX? Or PirateChain"
2966102465,0,0,2,0,1448715386615058434,61417559,2021-10-14T19:05:31.000Z,1448726679560630273,"@ErikVoorhees @Heisinator @avalancheavax will join #IBC, you can watch yesterday's video of @Cryptocito ft CEO of avalabs @el33th4xor 
Magnificent project to say the least 👏"
1389510840261529602,0,0,1,0,1448726110284533764,1380694095287422982,2021-10-14T19:05:24.000Z,1448726650204692482,@AvaxCoins @avalancheavax I'm born ready 🍾
1431622271190319105,0,0,0,0,1448396963922251782,1309886201944473600,2021-10-14T19:04:39.000Z,1448726463243558915,@turkmmtz @mmccsolana @PiggySolGang @Danuki_Dojo @AvaxApesNFT did it on @avalancheavax
1380694095287422982,6,4,21,0,1448726110284533764,,2021-10-14T19:03:15.000Z,1448726110284533764,"🚨MINTING IN 1 HOUR🚨

#AVAXCoins are about to launch! Are you ready?🚀

MINT HERE: https://t.co/bbkPKpzknT

#Avalanche #AVAX #NFT @avalancheavax https://t.co/Ulus82Mrq9"
1437844315863199758,0,1,1,0,1448722746389696512,945716524836409345,2021-10-14T19:02:59.000Z,1448726042219253765,@top7ico @RocoFinance @RiseOnlineWorld @AvalaunchApp @avalancheavax @avalabsofficial @AVAXDaily their goal is to be the best of gamefi projects
1371411525873860608,0,0,0,0,1448678622643040261,247973359,2021-10-14T18:54:58.000Z,1448724025530798081,"@ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain How about @kadena_io? Maybe @_wjmartino_, @BlockchainDoug and/or @SirLensALot would be up for it 😉"
