text,author_id,conversation_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,id,in_reply_to_user_id
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain The project is implemented professionally and has a clear development plan. Without doubt, this is one of the best project",1460259981169545228,1480457116435587074,2022-01-15T04:10:14.000Z,0,0,0,0,1482203446447325188,1463905680784433166
"Great I believe your project will thrive.  and i will also recommend to my friends and will post your posts on social networking sites.

@BocahAnyar33
@ABDULMO01604053
@sonu8960
@baklavaspace @avalancheavax",1460603455504990219,1482203117458440200,2022-01-15T04:08:55.000Z,0,0,0,0,1482203117458440200,
"I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will

@lkdas546
@yunonim31
@uvdada2020
@baklavaspace @avalancheavax",1460605481823576067,1482202654902206465,2022-01-15T04:07:05.000Z,0,0,0,0,1482202654902206465,
"Wonderful  project, this project is very good and this projector has a lot of attractions, so hopefully the project will be better in the future

@MauriceODOUNLA1
@Nureala51475750
@thusau12

@baklavaspace @avalancheavax",1478693830597644295,1482202471569182722,2022-01-15T04:06:21.000Z,0,0,1,0,1482202471569182722,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Hopefully this project is a success and then it becomes one of the best cryptos, I am enthusiastic about participating in this and also supporting it.

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1249937140097540101,1480457116435587074,2022-01-15T04:06:09.000Z,0,0,0,0,1482202418993856514,1463905680784433166
"@AvaxNftStats @firatinsayfasi @chikn_nft @AvaxPenguinFam @BattleBoobas @apa_nft @policethiefnft @avaxbossbulls @avarobots @CryptoSeals @TimeFrogs @el33th4xor @AVAXDaily @AVAXWARRIORS @AvaxRarity @avaxtr @avalancheavax @Avalanche_Space @WeekInAvalanche @kalao_tr @Avax_News Yoo where are @illowlsNFT on the list!
they should be very close to the top!",20752887,1482042539943337989,2022-01-15T04:05:49.000Z,0,0,2,0,1482202333794963456,1463850544381018117
"I find this Project very good and this projector has a lot of attractions so hopefully the project will be better in the future and crypto 

@daivanquan
@ALOKRAN09010645
@PoAdor
@baklavaspace @avalancheavax",1478693104345436161,1482202315276886016,2022-01-15T04:05:44.000Z,0,0,0,0,1482202315276886016,
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Nice#Airdrop,1476052409390546948,1480457116435587074,2022-01-15T04:05:35.000Z,0,0,0,0,1482202275544432652,1463905680784433166
"Wonderful  project, this project is very good and this projector has a lot of attractions, so hopefully the project will be better in the future

@Freya4466
@mdrakib_hossin
@Lisa21630774
@baklavaspace @avalancheavax",1478692387278843904,1482201960929443840,2022-01-15T04:04:20.000Z,0,0,0,0,1482201960929443840,
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Thanks for airdrop,1362401031821303808,1480457116435587074,2022-01-15T04:04:18.000Z,0,0,0,0,1482201955187707904,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain big project Airdrop i will invite all my friends ✅✅✅💲❤️

@rhipan12 
@Rediardiansyah 
@YusupBah 
@Gaming17Home",1454029454590709761,1480457116435587074,2022-01-15T04:04:15.000Z,0,0,0,0,1482201941077725186,1463905680784433166
@Avalanche_Space @xdaoapp @avalancheavax What other features can we see on this #XDAO app? What projects is worth to invest here?,1384450513861636098,1482056290733936640,2022-01-15T04:03:54.000Z,0,0,0,0,1482201855069663237,1409531617773723650
"@avaxholic @DeCryptoSteam @avalancheavax @DedragonWorld This is excellent project for the future with strong team, a transparent, planned and project roadmap. it will be successfulI. Always be waiting for the progress of this project.

@FebriKazee 
@Fahran_1810 
@DaylCrypto1 

$RUBY #Avaxholic #AVAX    #CryptoSteam #Giveaway",977238810546311168,1480502197297491969,2022-01-15T04:03:45.000Z,0,0,1,0,1482201817643905032,1392040970431074309
"@avaxholic @DeCryptoSteam @avalancheavax @DedragonWorld a very smart project bring us excitement to always support,dont miss it guys @FangirlAyee @JungFang1 @rintodava1091 
$RUBY #Avaxholic #AVAX  #CryptoSteam #Giveaway",1213137616536666112,1480502197297491969,2022-01-15T04:03:38.000Z,0,0,0,0,1482201784861233152,1392040970431074309
"Wonderful  project, this project is very good and this projector has a lot of attractions, so hopefully the project will be better in the future

@Esrat29361657
@shahidkhan1265
@OgataJefferson
@baklavaspace @avalancheavax",1478692350960406528,1482201781723709444,2022-01-15T04:03:37.000Z,0,0,0,0,1482201781723709444,
"🔺 NFT Sale is Closing Soon on Avalanche 🔺

To @avalancheavax community, we're closing our NFT Sale soon on #Avalanche. The Sale will soon be open on @BinanceChain. 

⚡ Grab your last chance to mint on #AVAX at https://t.co/G1aj6UniGi https://t.co/KzyTCvhK05",1463905680784433166,1482201728409812992,2022-01-15T04:03:24.000Z,38,3,72,2,1482201728409812992,
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Very good project ☺️
Nice Project
@AlaminRabbi75 
@Asraful21141076 
@Aysha68592213",1479011578754174976,1481939767617011714,2022-01-15T04:03:22.000Z,0,0,0,0,1482201720935809024,1460891627623522311
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi This is a truly really good project❤️ but i never yet expirence what is IDO😌 hopefully I'll be apart of this excellent platform. Good luck

@yeasin06
@Artugol_v
@Mdsajjad5599",1375811260399321089,1481939767617011714,2022-01-15T04:03:19.000Z,0,0,0,0,1482201705068773379,1460891627623522311
@avalancheavax They have a 50k Discord Giveaway @angryostrichcc dude!,1463840028300300288,1482201643643019270,2022-01-15T04:03:04.000Z,0,0,0,0,1482201643643019270,1055894724245155841
"Good project I love this project. Thanks Smiling face with smiling eyes For giving this opportunity and don't miss this Project

@athan65979279
@thusau12
@pazrinn1

@baklavaspace @avalancheavax",1478691643213553664,1482201617751588866,2022-01-15T04:02:58.000Z,0,0,0,0,1482201617751588866,
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace

@avalancheavax",1443197683154386952,1482201611695181826,2022-01-15T04:02:56.000Z,0,0,0,0,1482201611695181826,
"@AVAXDaily @tokenterminal @avalancheavax Dear Binance
 #Mycryptowish is for you to list this #WsppBEP20 on #Binance .#charitytoken #safethepoor #NFT  please  do
@cz_binance @binance @CoinMarketCap @trustwallet @davidgokhshtein @fianby @Bitboy_Crypto @elonmusk @MetaMask",2509648056,1482200922902216707,2022-01-15T04:02:00.000Z,0,0,0,0,1482201373747957764,1390321458140778499
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This is so amazing, i'm very impressed with this project, hopefully with this event the community and especially this projrct will achieve more success.
@amitsin66418020 
@adit75860841 
@amit70031",1476074858056355840,1480457116435587074,2022-01-15T04:01:57.000Z,0,0,0,0,1482201363022974979,1463905680784433166
"Awesome project, this project is going to be great, like what the devs are going to make the project work out.

@YYaneis
@lieutran2302
@Skumar1014

@baklavaspace @avalancheavax",1478691436509863938,1482201247172206593,2022-01-15T04:01:29.000Z,0,0,0,0,1482201247172206593,
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Very good project,1474400701719531524,1480457116435587074,2022-01-15T04:00:58.000Z,0,0,0,0,1482201114468810754,1463905680784433166
"I hope you and the team are in good health and always have bright ideas to develop this project and I always support it no matter what

@BarriNisfa
@Preet60898191
@devchan82
@baklavaspace @avalancheavax",1478691020862746625,1482201066674565130,2022-01-15T04:00:46.000Z,0,0,0,0,1482201066674565130,
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
 
@avalancheavax",1443194999827435522,1482201011058282499,2022-01-15T04:00:33.000Z,0,0,0,0,1482201011058282499,
"Latest news update in @avalancheavax ecosystem!

#Avalanche #AVAX #Avaxholicnews https://t.co/f28i6H0Wid",1392040970431074309,1482200988023144448,2022-01-15T04:00:28.000Z,18,5,48,0,1482200988023144448,
"Blockchain Ranking by Revenue 7 days

According to @tokenterminal , @avalancheavax  revenue is holding 4th place in L1 blockchains, however marketcap is ranked 9th. 
Is avalanche undervalued or under expectation?

#AVAX #avalanche #revenue https://t.co/T5GWbJiTG0",1390321458140778499,1482200922902216707,2022-01-15T04:00:12.000Z,13,8,62,1,1482200922902216707,
"This is excellent project with strong team, a transparent, planned and project roadmap, always be waiting for the progress of this project.

@mdsubahan200
@Danshpunpun
@67Apriyani
@baklavaspace @avalancheavax",1478690988574986240,1482200907735576583,2022-01-15T04:00:09.000Z,0,0,0,0,1482200907735576583,
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Nice project 👍👍👍,1466690743494270977,1480457116435587074,2022-01-15T03:59:46.000Z,0,0,0,0,1482200814529966080,1463905680784433166
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi very very Strong Project.
Nice &amp; very helpful thank you 'THE TEAM'
@samghani74
@regalhasan
@Hossain229564
@Rana0168999
@Alfa86886092",1158080684495216640,1481939767617011714,2022-01-15T03:59:42.000Z,0,0,0,0,1482200795005468673,1460891627623522311
@Defi_Eagle @Platypusdefi @avalancheavax I am hoping that this protocol will be available for the access of the whole community. This can be a big help for them.,1406080854749696002,1482091373658615817,2022-01-15T03:59:30.000Z,0,0,0,0,1482200745155842054,1339475581931548672
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Without doubt it's a great project
@crazy0crypto
 @Devanandkr5
 @Swetajii1

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1460825542723129346,1480457116435587074,2022-01-15T03:59:18.000Z,0,0,0,0,1482200694228942849,1463905680784433166
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi join first airdrop share their 
@SOHIDRA 
@sudu 
@faintedsad 
@jankoum 
@FaridRached
@sona
@fonni
@tushar
@riad
@fauchat
@vider
@vidi
#bsc #crypto
#bscarmy
#Earncrypto",1381976824402468865,1481939767617011714,2022-01-15T03:59:07.000Z,0,0,0,0,1482200649148530692,1460891627623522311
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Thanks for giving us such a great opportunity. I am supporting it. always success for the development team to the moon,1460255402050809858,1480457116435587074,2022-01-15T03:58:57.000Z,0,0,0,0,1482200607780143117,1463905680784433166
"@avaxholic @DeCryptoSteam @avalancheavax @DedragonWorld The project is implemented professionally and has a clear development plan. Made by a very professional and experienced team. Without doubt, this is one of the best project.

@Sarsboy_ 
@Fahran_1810 
@Anas_Han1f 

$RUBY #Avaxholic #AVAX   #CryptoSteam #Giveaway",1411015533755916288,1480502197297491969,2022-01-15T03:58:52.000Z,0,0,2,0,1482200585688559618,1392040970431074309
@Avalanche_Space @xdaoapp @avalancheavax Take your chances in this project announcement guys. We are here to get anything positive from this #dao. They have been exquisite with their reviews. Customers' and traders' earning is high with them.,1452308234514190343,1482056290733936640,2022-01-15T03:58:47.000Z,0,0,0,0,1482200563777699840,1409531617773723650
"Specially thanks for this great opportunity. I am very excited and happy to join this great project. Don't miss it guys join fast.

@abdul09073217
@densiid
@Thailc0506

@baklavaspace @avalancheavax",1478691453245083656,1482200422366556161,2022-01-15T03:58:13.000Z,0,0,0,0,1482200422366556161,
@baklavaspace @avalancheavax This is a very developed and promising project https://t.co/LAE6nKS6z8,1401096620167491587,1482200306285182978,2022-01-15T03:57:45.000Z,0,0,0,0,1482200306285182978,1451531402739019779
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Nc project,1360069389492527106,1480457116435587074,2022-01-15T03:57:44.000Z,0,0,0,0,1482200302862598151,1463905680784433166
"Ledgity Airdrop is a highly planned project with excellent prospects. Excellent innovation makes this a very worthy project to be a future project.

@iamsangram7
@Kartick84160569
@himanshuku9708
@baklavaspace @avalancheavax",1464732925107261457,1482200255449939970,2022-01-15T03:57:33.000Z,0,0,0,0,1482200255449939970,
"This team is one of the best teams in the world of crypto, I am very happy to be a part of this proudest team. Best of luck

@tungtra42617934
@Iqbalrebel2
@vanluc65028840
@baklavaspace @avalancheavax",1478690793753694211,1482200091335274498,2022-01-15T03:56:54.000Z,0,0,0,0,1482200091335274498,
@Louverture_fi @avalancheavax Fake af. Liquidity pull every-time,1471283339059507203,1481812462265679880,2022-01-15T03:56:31.000Z,0,0,0,0,1482199996237819905,1469051016276590596
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.
I love it

@HThiloka
@SagorHosssainNy
@suzonhossainku 

@avalancheavax #Avalanche #AVAX @el33th4xor @kevinsekniqi #PlayAndEarn",1466044813447512066,1481939767617011714,2022-01-15T03:55:37.000Z,0,0,0,0,1482199770244341761,1460891627623522311
"Wow i like this project and interested about their ideas what a magnificent and trading at their best

@mdkhan07224811
@YYaneis
@234Mahsa

@baklavaspace @avalancheavax",1478692141157126144,1482199712774205441,2022-01-15T03:55:24.000Z,0,0,0,0,1482199712774205441,
"A very smart project brings us excitement to
always follow. I believe This project will
work and succeed because this project is
with a great team,,❤️💝

@useg  @Bsvs  @jffrose 

@avalancheavax #Avalanche #AVAX @el33th4xor @kevinsekniqi #PlayAndEarn https://t.co/fgAIoB0kDN",1481914776964202497,1482199678729203712,2022-01-15T03:55:16.000Z,0,0,0,0,1482199678729203712,
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
 
@avalancheavax",1443194154746449920,1482199646164615168,2022-01-15T03:55:08.000Z,0,0,0,0,1482199646164615168,
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi A very smart project brings us excitement to
always follow. I believe This project will
work and succeed because this project is
with a great team,,❤️💝

@useg  @Bsvs  @jffrose 

@avalancheavax #Avalanche #AVAX @el33th4xor @kevinsekniqi #PlayAndEarn",1481914776964202497,1481939767617011714,2022-01-15T03:54:59.000Z,0,0,0,0,1482199609162498048,1460891627623522311
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain https://t.co/iYYhKj5aHB
Good project",1475352312956608512,1480457116435587074,2022-01-15T03:54:46.000Z,0,0,0,0,1482199555680923648,1463905680784433166
"Thank you for introducing this project to the public, hopefully in the future this project can provide satisfaction to all those who have worked hard on this project.

@DeepanshuChaub9
@Lmasvroo
@Yani9899
@baklavaspace @avalancheavax",1478690771838459905,1482199544263811077,2022-01-15T03:54:43.000Z,0,0,0,0,1482199544263811077,
"Thank you for introducing this project to the public, hopefully in the future this project can provide satisfaction to all those who have worked hard on this project.

@Sherekul3
@bacolubus
@kokokusdotcom

@baklavaspace @avalancheavax",1460587225477902342,1482199383181598722,2022-01-15T03:54:05.000Z,0,0,0,0,1482199383181598722,
@NftsAvax @AvaxNftStats @firatinsayfasi @chikn_nft @AvaxPenguinFam @BattleBoobas @apa_nft @policethiefnft @avaxbossbulls @avarobots @CryptoSeals @TimeFrogs @el33th4xor @AVAXDaily @AVAXWARRIORS @AvaxRarity @avaxtr @avalancheavax @Avalanche_Space @WeekInAvalanche @kalao_tr @Avax_News Gonna make it !,64058200,1482042539943337989,2022-01-15T03:53:58.000Z,0,0,1,0,1482199354752618499,1377879672596357122
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Great project!
The project is implemented professionally and has a clear development plan.

 @ItzzmeShahin 
@ShihabAhammed19 
@MdNayem75702648",1300060088829239296,1481939767617011714,2022-01-15T03:53:54.000Z,0,0,0,0,1482199335316066307,1460891627623522311
"@avaxholic @DeCryptoSteam @avalancheavax @DedragonWorld AVAXHOLIC X CRYPTOSTEAM is one of the strongest crypto with biggest community i think this project will be success in the future. Lets support.

@Arules19 
@ertarigan__ 
@Hanifanta 

$RUBY #Avaxholic #AVAX  #CryptoSteam #Giveaway",1064342269392695298,1480502197297491969,2022-01-15T03:53:49.000Z,0,0,3,0,1482199314105769985,1392040970431074309
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Super,1446519800960720901,1480457116435587074,2022-01-15T03:53:32.000Z,0,0,0,0,1482199245658935296,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain this project so amazing, i hope this project will be number one

@keyjunior

@ajatkey

@ujanghayam79",1460898901918060545,1480457116435587074,2022-01-15T03:53:30.000Z,0,0,0,0,1482199234153971718,1463905680784433166
@Avalanche_Space @xdaoapp @avalancheavax How can the community help or join in your project? Can you guys show us more features of your platform. We'd love to be updated with this!,1480409824533774338,1482056290733936640,2022-01-15T03:53:20.000Z,0,0,0,0,1482199193821523968,1409531617773723650
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
 
@avalancheavax",1443192833666547716,1482198946080751623,2022-01-15T03:52:21.000Z,0,0,0,0,1482198946080751623,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Wonderful promising project. This project is implemented very professionally and has a clear development plan. Without any doubt this is one of the best project.

@golupaikra001
@Nasirul512
@rahim126916 

#FishFinance #RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1472087751717621760,1480457116435587074,2022-01-15T03:51:54.000Z,0,0,0,0,1482198835426656259,1463905680784433166
"Very impressive project.This is strong project and going to be huge.I highly recommended this project.

@mehran68365384
@WibbyRamdhani
@Stevens11530824
@baklavaspace @avalancheavax",1478693648568971267,1482198733144174594,2022-01-15T03:51:30.000Z,0,0,0,0,1482198733144174594,
@kraemdawg1 @NftsAvax @AvaxNftStats @firatinsayfasi @chikn_nft @AvaxPenguinFam @BattleBoobas @apa_nft @policethiefnft @avaxbossbulls @avarobots @CryptoSeals @TimeFrogs @el33th4xor @AVAXDaily @AVAXWARRIORS @AvaxRarity @avaxtr @avalancheavax @Avalanche_Space @WeekInAvalanche @kalao_tr @Avax_News I echo Justin’s sentiments,1475136037475262477,1482042539943337989,2022-01-15T03:51:24.000Z,0,0,1,0,1482198706627694594,788097306247561216
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi This is definitely going to be HUGE!  as the team has been an inspiration in their innovative  good 

@AlLingkon @Niloy3602 @AlaminBin_LLB",1480974766160826368,1481939767617011714,2022-01-15T03:51:11.000Z,0,0,0,0,1482198653892661250,1460891627623522311
"Jordan
@Jordan12626238
·
14m
this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace

@avalancheavax",1443190017401131014,1482198628316119047,2022-01-15T03:51:05.000Z,0,0,0,0,1482198628316119047,
"I think this is a good project with clear future prospects.  I hope this project continues as we expect because it is supported by a good team.

@doyengdongo123
@jokosun17564409
@lesterxavier0
@baklavaspace @avalancheavax",1460592355753398277,1482198580316319746,2022-01-15T03:50:54.000Z,0,0,1,0,1482198580316319746,
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi It's biggest good project and strong project, it's just amazing 

@imranashfaq81
@AshikGosaliya
@gosaliya_ashik",1463537946758299651,1481939767617011714,2022-01-15T03:50:36.000Z,0,0,0,0,1482198506576429057,1460891627623522311
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi This is definitely going to be HUGE!  as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions , I am so glad to be part of this.
@asadul
@abusalam123455
@MAHMUDU34456642
#teaser #Avalanche #AVA #PlayAndEarn",1320668335634145280,1481939767617011714,2022-01-15T03:50:35.000Z,0,0,0,0,1482198503116140544,1460891627623522311
"@baklavaspace @traderjoe_xyz @pangolindex @avalancheavax Great project 
@Ladosa_1 @OkupaOrezi @MosesJo99204257 

#Avalanche #YieldFarming #Airdrops",1450538775822708741,1478247968754987010,2022-01-15T03:50:24.000Z,0,0,0,0,1482198455518904322,1451531402739019779
"Best project ever. I am very happy to be participating in this project. I hope this project will gain more popularity in the future.

@reznab
@anggriani86
@RizalHF2
@baklavaspace @avalancheavax",1478690357294419968,1482198419921948678,2022-01-15T03:50:15.000Z,0,0,0,0,1482198419921948678,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Fantastic project with great potential. The team's dedication and ingenuity with excellent fan support will make this the envy of the crypto world. Glad to be part of this.

@bulet2200 
@Spplatfrom 
@NabilaJannat18 

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1437732643068518400,1480457116435587074,2022-01-15T03:49:21.000Z,0,0,0,0,1482198190082633733,1463905680784433166
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace

@avalancheavax",1443194252582785024,1482198099200475137,2022-01-15T03:48:59.000Z,0,0,0,0,1482198099200475137,
"I have participated in following the guidelines and rules of this airdrop, I hope that many people will be lucky to get a prize from this airdrop. Great project 

@Hai04342320
@Agung72016006
@ajia07060451394
@baklavaspace @avalancheavax",1478688058455183364,1482198073862463489,2022-01-15T03:48:53.000Z,0,0,0,0,1482198073862463489,
"Your project is very good, the whitepaper is also very clear, I hope your project can be successful and successful in the future

@Kiet29795508
@hanhanhanafi6
@Kartick84160569
@baklavaspace @avalancheavax",1478687825390235648,1482197902957162498,2022-01-15T03:48:12.000Z,0,0,0,0,1482197902957162498,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Awesome project 

@HASAN3373 
@BeMehedi 
@Sadiya89p
@MDAkash09508683
@Mdmamon",1256922052394655745,1480457116435587074,2022-01-15T03:47:44.000Z,0,0,0,0,1482197786418610176,1463905680784433166
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
 
@avalancheavax",1443193734917545986,1482197738586796033,2022-01-15T03:47:33.000Z,0,0,0,0,1482197738586796033,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Amazing project! Thanks for share the campaign, we apreciate it! Hope this project will become huge and succesfully!

@ummenipa78
@KingBD71 @munnasha2277

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi #Airdrop",1407665954306203659,1480457116435587074,2022-01-15T03:47:28.000Z,0,0,0,0,1482197718508650498,1463905680784433166
"I find this Project very good and this projector has a lot of attractions so hopefully the project will be better in the future and crypto 

@Araachmad3Novie
@lia_maria1
@hiacento

@baklavaspace @avalancheavax",1478688718261133313,1482197702381350917,2022-01-15T03:47:24.000Z,0,0,0,0,1482197702381350917,
@NftsAvax @AvaxNftStats @firatinsayfasi @chikn_nft @AvaxPenguinFam @BattleBoobas @apa_nft @policethiefnft @avaxbossbulls @avarobots @CryptoSeals @TimeFrogs @el33th4xor @AVAXDaily @AVAXWARRIORS @AvaxRarity @avaxtr @avalancheavax @Avalanche_Space @WeekInAvalanche @kalao_tr @Avax_News Hoo dis 👀,1427643056434683906,1482042539943337989,2022-01-15T03:47:02.000Z,0,0,4,0,1482197609968455681,1377879672596357122
@NftsAvax @AvaxNftStats @firatinsayfasi @chikn_nft @AvaxPenguinFam @BattleBoobas @apa_nft @policethiefnft @avaxbossbulls @avarobots @CryptoSeals @TimeFrogs @el33th4xor @AVAXDaily @AVAXWARRIORS @AvaxRarity @avaxtr @avalancheavax @Avalanche_Space @WeekInAvalanche @kalao_tr @Avax_News Let's go!,788097306247561216,1482042539943337989,2022-01-15T03:46:48.000Z,0,1,2,0,1482197548269924357,1377879672596357122
"@PineLoans @doodles @BoredApeYC @Worldwide_WEB3 @alienfrens @EzekClub @solana @BinanceChain @avalancheavax @FantomFDN @grapeprotocol @Collab_Land_ @opensea @MagicEden_NFT @SolanartNFT @LooksRareNFT @SolSeaNFT @niftygateway @TheSandboxGame @SnoopDogg @steveaoki @pranksy @truth The illuminati Collective ! An awesome newly launched Nft, community, and DAO. Awesome trading volume, plenty of celebs, resilient FP, great community.. And the SICKEST art.",958240729,1481837730518736896,2022-01-15T03:46:25.000Z,0,0,2,0,1482197454950907906,1455750610943295490
"Such a very amazing and realistic project. Big and very excellent project.

@drsdhido
@idnas128
@dikacolu
@baklavaspace @avalancheavax",1478687411546701826,1482197343231483907,2022-01-15T03:45:59.000Z,0,0,0,0,1482197343231483907,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Project professionals, I'm sure with this everything will develop, success will be a hard process, hopefully this journey will progress and be successfull

@IqbalHo10 
@arfan_ahad 
@Atikshariare3",1436187872994816020,1480457116435587074,2022-01-15T03:45:50.000Z,0,0,0,0,1482197307411992577,1463905680784433166
@AvaxNftStats @firatinsayfasi @chikn_nft @AvaxPenguinFam @BattleBoobas @apa_nft @policethiefnft @avaxbossbulls @avarobots @CryptoSeals @TimeFrogs @el33th4xor @AVAXDaily @AVAXWARRIORS @AvaxRarity @avaxtr @avalancheavax @Avalanche_Space @WeekInAvalanche @kalao_tr @Avax_News THE TAKEOVER,1377879672596357122,1482042539943337989,2022-01-15T03:45:31.000Z,0,0,3,0,1482197228949327873,1377879672596357122
"This is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.

@AchmadF92251593
@PabelKh51261234
@widyatmokodenny
@baklavaspace @avalancheavax",1424565965883285509,1482197140948623360,2022-01-15T03:45:10.000Z,0,0,0,0,1482197140948623360,
@NftsAvax @AvaxNftStats @firatinsayfasi @chikn_nft @AvaxPenguinFam @BattleBoobas @apa_nft @policethiefnft @avaxbossbulls @avarobots @CryptoSeals @TimeFrogs @el33th4xor @AVAXDaily @AVAXWARRIORS @AvaxRarity @avaxtr @avalancheavax @Avalanche_Space @WeekInAvalanche @kalao_tr @Avax_News OWLS!!!!!,1450714583061073922,1482042539943337989,2022-01-15T03:44:36.000Z,0,0,3,0,1482196997637611520,1377879672596357122
"This is excellent project with strong team, a transparent, planned and project roadmap, always be waiting for the progress of this project.

@Prakashbmr
@XunTrng55460334
@Kesharisinhpar7
@baklavaspace @avalancheavax",1478687389455302659,1482196969510645760,2022-01-15T03:44:30.000Z,0,0,0,0,1482196969510645760,
@NftsAvax @AvaxNftStats @firatinsayfasi @chikn_nft @AvaxPenguinFam @BattleBoobas @apa_nft @policethiefnft @avaxbossbulls @avarobots @CryptoSeals @TimeFrogs @el33th4xor @AVAXDaily @AVAXWARRIORS @AvaxRarity @avaxtr @avalancheavax @Avalanche_Space @WeekInAvalanche @kalao_tr @Avax_News Done ✅,55172815,1482042539943337989,2022-01-15T03:44:17.000Z,0,0,1,0,1482196914955116544,1377879672596357122
