text,in_reply_to_user_id,author_id,conversation_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,id
@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Amazing development,1481646705456316416,1155954996518588416,1481670562548416513,2022-01-15T02:57:45.000Z,0,0,0,0,1482185205788123146
@Felixfaisal46 @MLHacks @solana Congrats! This is so cool ✨,1206551751857324033,1031987006987853824,1482053016287350784,2022-01-15T02:56:33.000Z,0,1,1,0,1482184905052520451
"So I am now in the Mud faction @staratlas on @solana and with @FinalFrontierSA 
vroom vroom",,1349610511785144322,1482184564948750337,2022-01-15T02:55:12.000Z,7,7,39,1,1482184564948750337
@OrionDepp @solana @Orion__Research @Orion__Trading Follow me also,927805704466919424,1134740486206312448,1468752006340874243,2022-01-15T02:54:40.000Z,0,0,0,0,1482184430211203073
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Nice and smooth project. Lucky to be here.

@NgoHongHanh617 
@HoangThiTim735 
@LamQuynhTho91 
@vanvi78940 

 #SNK #SolSnake #Airdrop #Airdrops #SolanaAirdrops",1481646705456316416,1481478136948662272,1481670562548416513,2022-01-15T02:52:16.000Z,0,0,0,0,1482183826063331328
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Hurry guys, we might just be in time. Let's shill this awesome project. 
@narutohe0601
@tuanq5752
@anh080389
@Phng64531565
@duynm216
@NamPhmTrn1

 #SNK #SolSnake #Airdrop #Airdrops #SolanaAirdrops",1481646705456316416,1458826382843150347,1481670562548416513,2022-01-15T02:52:09.000Z,0,0,0,0,1482183795805945856
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk This is a grand master of all project join now 
@narutohe0601
@anh080389
@tuanq5752
@CoffeSoda2511
@MinhNguyen0719

 #SNK #SolSnake #Airdrop #Airdrops #SolanaAirdrops",1481646705456316416,1458819289956294656,1481670562548416513,2022-01-15T02:52:02.000Z,0,0,0,0,1482183767272071170
"@joemccann @solana Hello sers, i am a solana dev. will work part time for that rate. feel free to dm",14814762,1451581361345630209,1482015751527546885,2022-01-15T02:51:08.000Z,0,0,0,0,1482183541140062212
@Solrazr_App @HubbleProtocol @solana Can you list 1 or 2  deadly features that make #your project stand out from its competitors? What competitive advantage does your platform have that make you feel the most confident in yourself?,1383409972143280128,1466698379371683846,1481889404969189376,2022-01-15T02:50:46.000Z,0,0,0,0,1482183450249818113
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk It is hard to see a community that truly care about development,this project is definitely top notch &amp; focuses on consistent innovation. It's of a great pleasure
@Heymma7  
@Airdro_Boss  @AirdropStario  #SNK #SolSnake #Airdrop #solanaAirdrop #SolanaAirdrops",1481646705456316416,923767802,1481670562548416513,2022-01-15T02:49:40.000Z,0,0,2,0,1482183173920407555
@metavillageNFT @solana Thanks!,1455713225194999809,1125041530954297344,1482181289327349765,2022-01-15T02:49:07.000Z,0,0,0,0,1482183034799595520
@rebeccagund @soladex_io @solana @Ledger Have I been misspelling this all along?,1231441458357571584,30314024,1482084233472622606,2022-01-15T02:48:47.000Z,0,0,2,0,1482182949982261253
@NFTnCryptoNerd @ElrondNetwork @solana @CardanoStiftung @harmonyprotocol if it gets any serious usage it will go down at some point. seen the best of them get hit,1433287458234396674,1175875930562211840,1482180914528481280,2022-01-15T02:48:30.000Z,0,0,1,0,1482182878171598850
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Very good. Wishing u good luck for this project!
@latran2203
@diggorysr
@le91131722
@VuThanhHuyen02
@hienhpn0604

#SNK #SolSnake #Airdrop #Airdrops #SolanaAirdrops",1481646705456316416,1462444981721788420,1481670562548416513,2022-01-15T02:48:14.000Z,0,0,0,0,1482182811935461376
"@NEARProtocol @hosseeb @naval @ilblackdragon @aeyakovenko @solana @el33th4xor @avalabsofficial Watch When I'm Gone!!!
https://t.co/cPAmdJT7YQ",1031949518609121280,4851116645,1481575544407875587,2022-01-15T02:48:07.000Z,0,0,0,0,1482182783787274240
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Wonderful project. Thanks for your AIRDROP
@LHuTm18
@manh19790404
@baongoc80723816
@chery56190647

#SNK #SolSnake #Airdrop #Airdrops #SolanaAirdrops",1481646705456316416,1462447510023147523,1481670562548416513,2022-01-15T02:48:07.000Z,0,0,0,0,1482182781090549761
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk What a great project ever on Solana Blockchain, I'm glad to part of this great opportunity for it's gonna be a life changing opportunity

@HabeebllahA 
@samkidoofficial 
@AlabiDolapo6 

#SNK #SolSnake #Airdrop #Airdrops #SolanaAirdop #SolanaAirdrops",1481646705456316416,1390203804658896899,1481670562548416513,2022-01-15T02:47:59.000Z,0,0,0,0,1482182746667634688
@OrionDepp @solana @Orion__Research @Orion__Trading Good Morning 🌄 dear Sir,927805704466919424,1470699130678771712,1468752006340874243,2022-01-15T02:47:12.000Z,0,0,0,0,1482182550571581441
@OrionDepp @solana @Orion__Research @Orion__Trading I've participated waiting for the results,927805704466919424,1264045423137886211,1468752006340874243,2022-01-15T02:46:26.000Z,0,0,0,0,1482182356257722369
@Ohasisss @solana WELCOME HOME🏠,1125041530954297344,1455713225194999809,1482181289327349765,2022-01-15T02:46:24.000Z,8,1,8,0,1482182350104829954
@soladex_io @solana @Ledger good twete,1425194128317497352,1231441458357571584,1482084233472622606,2022-01-15T02:45:18.000Z,1,2,2,0,1482182072051589122
@slyflymccartney @SoulDogsNFT @solana @MagicEden_NFT @MrEVideos I want to hang out with this clothes https://t.co/AXIKfM37Jw,1032499288868356096,71478787,1482135535372091399,2022-01-15T02:45:04.000Z,0,0,1,0,1482182013381935105
@PunksOnSolana @MikeTyson @MikeTyson I didn’t tag 🤦‍♂️ lol while I’m at it suppp @solana and shout to you @PunksDAOSales !!,1381601992313819137,1440952279880794112,1481727618869248004,2022-01-15T02:44:21.000Z,0,0,1,0,1482181833672790017
"@b2bsf @Ronnie2K @trolexnft @Ronnie2K hope this is your first @solana NFT. Home of ice, glass and no gas. 

@MikeTyson himself is tired of getting punched out by gas fees and is all in on @solana",1302675046385680384,1395448159157972992,1482141196009222147,2022-01-15T02:43:54.000Z,0,0,2,0,1482181721038614529
"@crypto_morrison @StonedApeCrew @thugbirdz You better review @SolanaCatCartel, the @BoredApeYC #NFT of the @solana network. 

Strong community ✅
Immersive Lore ✅
Skilled developers ✅
Organic growth ✅
$Zion performing well ✅
Metaverse integration ✅
Passive income ✅ 
Airdrops ✅ 

&amp; the art is 🔥 https://t.co/0h46namr8s",1451925159301025793,150119736,1482075874648334340,2022-01-15T02:43:08.000Z,1,0,1,0,1482181526812979201
@OrionDepp @solana @Orion__Research @Orion__Trading Already followed in IG. https://t.co/HAtSxMj4lw,927805704466919424,171418636,1468752006340874243,2022-01-15T02:42:40.000Z,0,0,0,0,1482181408885862400
"@AllArtProtocol @solana @unity the muskswap token will rugpull, he takes some of the assets, and opens a new presale, very sneaky tactic @MUSKSWAPCHANNEL uses @elonmusk to trick investors, this is the website https://t.co/eMNIIeVyxW, don't buy and hold, scam scam scam, twitter is dead",1391486045636661253,1470069170486198276,1482075693924208641,2022-01-15T02:41:57.000Z,0,0,0,0,1482181228128202753
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk join now for get reward and make profit from this great project

@chery56190647
@latran2203
@gada0220
@TnTrngNguyn2
@nguyencristian3

#SNK #SolSnake #Airdrop #Airdrops #SolanaAirdrops",1481646705456316416,1462450034339835904,1481670562548416513,2022-01-15T02:41:51.000Z,0,0,0,0,1482181203398905859
"@rajgokal @solana the muskswap token will rugpull, he takes some of the assets, and opens a new presale, very sneaky tactic @MUSKSWAPCHANNEL uses @elonmusk to trick investors, this is the website https://t.co/eMNIIeVyxW, don't buy and hold, scam scam scam, twitter is dead",101833150,1470069170486198276,1482110807567745024,2022-01-15T02:41:48.000Z,0,0,0,0,1482181193147707393
@HornsvshalosNFT @solana Whats the mint price yo?,1472708694609702913,1364556742583930880,1480788036015181828,2022-01-15T02:41:17.000Z,0,0,0,0,1482181063921205248
"@PixelBandsNFT @PixelBandsNFT love this project cuz the unique utilities and the music band, WHO DOESN'T ENJOY MUSIC MAN, Art work and the system and Dev behind that is amazing.
@solana @solnftradar",1439666168210595853,1479047692877660162,1482170017605206018,2022-01-15T02:40:45.000Z,0,0,0,0,1482180926109261825
"@ElrondNetwork rules again!
@solana, @CardanoStiftung, and now @harmonyprotocol go down now and then, especially for network attacks. @ElrondNetwork has done over 25 million transactions with zero down time due to being the 2nd largest of all networks and the strongest security. https://t.co/U87V45LMC2",986967941685153792,1433287458234396674,1482180914528481280,2022-01-15T02:40:42.000Z,0,1,0,0,1482180914528481280
"Testing https://t.co/oIk3QtyLBt 

 Verifying my transaction for @DeltaFarming on @Solana.

🔄☀️ https://t.co/Jpbs1DM8vL

Trial tokens claim id: 977416299341

$SOL",,1446488582764519428,1482180613838970881,2022-01-15T02:39:30.000Z,0,0,0,0,1482180613838970881
"@Steven17278768 @SolanaCatCartel @StonedApeCrew Fell in love with the art, the rest is history! @SolanaCatCartel @solana https://t.co/VIQmr22Iu4",735850337505009664,150119736,1482179426381090823,2022-01-15T02:39:25.000Z,0,0,2,0,1482180592565252100
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Great
@JohnNgu63170766
@jiazuo666
@august170895",1481646705456316416,1456514682928316416,1481670562548416513,2022-01-15T02:39:05.000Z,0,0,0,0,1482180510264995841
@OrionDepp @solana @Orion__Research @Orion__Trading I wanna be the winner...,927805704466919424,1472906319036309506,1468752006340874243,2022-01-15T02:36:28.000Z,0,1,1,0,1482179849271844865
"@therealchaseeb @solana @StackExchange the muskswap token will rugpull, he takes some of the assets, and opens a new presale, very sneaky tactic @MUSKSWAPCHANNEL uses @elonmusk to trick investors, this is the website https://t.co/eMNIIeVyxW, don't buy and hold, scam scam scam, twitter is dead",4889875948,1470069170486198276,1482023959629606914,2022-01-15T02:35:34.000Z,0,0,0,0,1482179625362939904
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Good project
@Luka28311
@IrinaYo96431716
@PhongLee86
@Iqbal48Mover",1481646705456316416,1456494155895480321,1481670562548416513,2022-01-15T02:35:21.000Z,0,0,0,0,1482179568643743746
"@solanatiger_slt @CoinMarketCap @coingecko @solana @RaydiumProtocol In fact, it is a very reliable and powerful project. So get everyone involved in this project very quickly.🚀🚀🚀

@Mdabdul03642946
@MdAtaul39951703
@Mdmasud60195885
#SolanaTigerAirdrop #ST #SolanaTiger #Airdrops #SolanaAirdrops",1480816604388929536,1472969222049263621,1481471685291573254,2022-01-15T02:35:05.000Z,0,0,1,0,1482179500180140035
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Good project
@Anupm06315965
@SonaBab20270420
@Nayra54963987  
#SNK #SolSnake #Airdrop #Airdrops #SolanaAirdrop #SolanaAirdrops",1481646705456316416,1456462816924164096,1481670562548416513,2022-01-15T02:33:38.000Z,0,0,0,0,1482179138454982659
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Amazing and outstanding project
The Best ever project I will opt in
Let hop in guys 🚀🚀
@IsmailSheidu2
 @Softtouch95
 @Ayomide955

#SNK  #SolSnake #Airdrop #Airdrops #SolanaAirdrops",1481646705456316416,1456027663391498241,1481670562548416513,2022-01-15T02:32:22.000Z,0,0,0,0,1482178817322106880
@SunnyAggregator Wooww @solana follow the @SunnyAggregator this is great 👏👏👏👏,1366493604240326656,856799136947085312,1481805638585835520,2022-01-15T02:31:10.000Z,0,0,1,0,1482178517739655173
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Amazing and outstanding project
The Best ever project I will opt in
Let hop in guys 🚀🚀
@IsmailSheidu2
 @Softtouch95
 @Ayomide955

#SNK  #SolSnake #Airdrop #Airdrops #SolanaAirdrops",1481646705456316416,1454945900711882759,1481670562548416513,2022-01-15T02:27:18.000Z,0,0,0,0,1482177541737959424
@CrypticZoro @SolanartNFT @solana not true,1460131482043879427,346383107,1480291318630961155,2022-01-15T02:26:14.000Z,0,0,0,0,1482177276674551809
@mattwyndowe @solanalabs @solana When you work at @solanalabs do they just airdrop SOL into your degen wallet every two weeks as your paycheck? Do they sprinkle some SPL token airdrops in there too? Lol 😆,3696961,1429852536006057997,1482068776275251203,2022-01-15T02:25:50.000Z,0,0,0,0,1482177175872671745
"@__mining_ @solana I’ve had a similar issue 
Contact them directly , send ‘em a mail Metamasklive.helpdesk@gmail.com,  they’ll assist you.",1128026225375698946,583811502,1482094494489190408,2022-01-15T02:24:13.000Z,0,0,0,0,1482176769360904195
@barmy_official @kasta_app @solice_io @Bitcoin @ninnekogame @galaxy_sidus @ErthaGame @MoonbeamNetwork @solana @biconomy @Immutable @biconomy  @Immutable  is good project,1453588393296859137,213220498,1481913142401966084,2022-01-15T02:24:07.000Z,0,0,0,0,1482176741821288451
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Thanks for this opportunity!!

@roacglob @Detdedon @OkonkwoClem 

#SNK #SolSnake #Airdrop #Airdrops #SolanaAirdrops",1481646705456316416,890368138126163968,1481670562548416513,2022-01-15T02:23:09.000Z,0,0,0,0,1482176498580824068
"@DefiLlama @Saros_Finance @solana Update the @FlamingoFinance tracking please! &gt;90% TVL on @Neo_Blockchain is in (#N3) $FLM now, not the old one anymore guys",1321585610654687241,1317508406358409216,1482124860621049856,2022-01-15T02:22:33.000Z,0,0,0,0,1482176347263102980
"@SolanaNews @LiqProtocol @01_exchange @solana thoughts about 
@BAPC_Solana

 ?

1111 Sold out in 10 seconds. minted at 0.3 $SOL check the volume on magic eden and floor price in 2 hours 🔥 https://t.co/XWRUTkEV0T",1373389818193981447,312843723,1482170796961370120,2022-01-15T02:22:15.000Z,0,0,0,0,1482176270779793412
"@CryptoDiffer @binance @cz_binance @FantomFDN @MoonbeamNetwork @OasisProtocol @NEARProtocol @0xPolygon @solana @Polkadot @dogecoin #Flokimooni
@Flokimooni is creating an entire ecosystem : NFT play to earn game / Dex and Launch pad / NFT marketplace.

Already 19K holders and 4M mcap, don’t miss out 👀

NFT collection is about to release soon , join their TG : https://t.co/cQmwp2oJwl https://t.co/ygHdo3DPt7",963815487481303040,1145177407,1481938890915258369,2022-01-15T02:21:34.000Z,0,0,0,0,1482176100591718402
@OrionDepp @solana @Orion__Research @Orion__Trading Plzz make me winner because I need money for my college fees🙏🏼🙏🏼,927805704466919424,850280347447242752,1468752006340874243,2022-01-15T02:20:23.000Z,0,3,2,0,1482175802103844866
@dao_veri @ReggieMiddleton @Ripple_XRP1 @solana @Theta_Network @CardanoStiftung @Veritaseuminc yikes..,1478090684754276353,1451448835645919234,1482058985213730823,2022-01-15T02:19:55.000Z,0,0,0,0,1482175686638850049
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Amazing and outstanding project
The Best ever project I will opt in
Let hop in guys 🚀🚀
@IsmailSheidu2
 @Softtouch95
 @Ayomide955

#SNK  #SolSnake #Airdrop #Airdrops #SolanaAirdrops",1481646705456316416,1386858405437100032,1481670562548416513,2022-01-15T02:19:52.000Z,0,0,0,0,1482175673305288704
Puzzle at @solana office... Would rather chew glass tbh https://t.co/4P1ysh0bgu,,1455029189132881921,1482175659753369602,2022-01-15T02:19:49.000Z,6,10,130,0,1482175659753369602
"@CoinDesk @solana @mikeybellusci BSC biggest utility of the year|Unique Utility|Huge partnerships |List &amp; Auditing Platform|Staking | Launch Pad | We are almost ready! #Joinus now over on discord to find out more about our referral whitelist competition and have a chance to win! https://t.co/nKVKyCOE0N
#JoinCoin https://t.co/3UVoPEeJ2N",1333467482,1374522077626036228,1481307641938944001,2022-01-15T02:19:40.000Z,0,0,0,0,1482175622076317702
@DarthVaderhosen @YouTube @MPINFT @solana @cryptofever123 @MYC_NETWORK @circle_crypto @futur3gold3n @DaddyG1R0 @g1r0d4t @ZssBecker @NFT_Justin This is absolutely amazing.  I can't tell you how blessed and appreciative I am.  This is Epic times we are in.,1466586360538484740,946738017267605504,1481933547036360708,2022-01-15T02:17:44.000Z,0,1,3,0,1482175137105563650
"@ManekiNekoLabs @elonmusk @cz_binance @whale_alert @solana Wish me luck 🎁

Never win anything

#NEKI 😿",1453804832654077953,408842277,1480010216116826114,2022-01-15T02:16:51.000Z,0,0,1,0,1482174913633226762
@CrypticZoro @CryptoNFTK @SolanartNFT @solana they already have been verified on 1 secondary. more to come. quit spreading fake news bruh,1460131482043879427,346383107,1480291318630961155,2022-01-15T02:16:20.000Z,0,0,1,0,1482174783974432772
@OrionDepp @solana @Orion__Research @Orion__Trading Just leaving this #lifechanging material about #everrise here for your community.. don’t mind me https://t.co/X7wNdWPBLb,927805704466919424,1099655683115380737,1468752006340874243,2022-01-15T02:15:44.000Z,0,0,0,0,1482174631570460672
@guywuolletjr @darkforest_eth @latticexyz @solana Interesting! What aspects of game logic do you have in mind?,861408824,878632874,1482062219764506640,2022-01-15T02:15:41.000Z,0,0,0,0,1482174618567806977
@OrionDepp @solana @Orion__Research @Orion__Trading My adders : 0xF28Ca098f9d243c1B7600aedF7414Aee233dba29,927805704466919424,1380865641364656130,1468752006340874243,2022-01-15T02:14:08.000Z,0,0,0,0,1482174230452400128
@SynchronyFi @Wednesdays_NFT @KriptoTurkiye81 @RunTheChain @solana @Crypto_Briefing @SanctorCapital Great  #DCI,1380515142971097089,1437620508036534272,1482046777209597954,2022-01-15T02:14:01.000Z,0,0,0,0,1482174199699771399
@blockchainmkyz @YouTube @MPINFT @solana @cryptofever123 @MYC_NETWORK @circle_crypto @futur3gold3n Proud to be a member of this community and being able to change peoples lives for the better let’s go MPI community Hoookaaa Chhaakkaaa Hooookaaa Chhaaakaaaa @DaddyG1R0 @g1r0d4t @ZssBecker @NFT_Justin @MPINFT ❤️🔥🔥🏝🏝,946738017267605504,1466586360538484740,1481933547036360708,2022-01-15T02:13:59.000Z,0,1,2,0,1482174193126969344
@SolanaNews @LiqProtocol @01_exchange @solana This is amazing!,1373389818193981447,1482170857459879936,1482170796961370120,2022-01-15T02:13:52.000Z,0,0,0,0,1482174164123275265
@OrionDepp @solana @Orion__Research @Orion__Trading Done 👍,927805704466919424,83236647,1468752006340874243,2022-01-15T02:12:36.000Z,0,2,2,0,1482173843171065861
"Let's have this KITTY CRYPTO GANG 
@KittyCryptoGang
 boom. Join Original discord using below link and get verified-----
https://t.co/fKYEneskDD
Your referral code is: 5geDws
@KittyCryptoGang
@NFTupdate
@NFtsGrab
@themetav3rse
@solana 
@DogecoinRise
 #NFTs #NFTdrop #nftphotography",,1480960566067961857,1482173805338542084,2022-01-15T02:12:27.000Z,0,0,0,0,1482173805338542084
@OrionDepp @solana @Orion__Research @Orion__Trading I am a newbie and just lear ning! I hope to give you more advice. Thank you,927805704466919424,1476043572348538882,1468752006340874243,2022-01-15T02:12:19.000Z,0,0,0,0,1482173774443134978
"Do you see that? $1,000/hour @solana dev. Learning Rust! https://t.co/IaBAMr7SH4",,156511035,1482173747830439944,2022-01-15T02:12:13.000Z,0,0,1,0,1482173747830439944
"@Saros_Finance @solana Very Very strong project and Nice project Don't miss i like this project i hope that it’s excellent project 

@ibrahim556
@SujanBadshah 
@niloy03212003",1304982931476066304,1469703419279544321,1437778801656750082,2022-01-15T02:11:38.000Z,0,0,0,0,1482173598764654596
@GoatBands @villageofsol @MagicEden_NFT @solana I really want a gold skull!!!  #VoSgang,1278582143904411649,1467390962838106112,1482154225601634309,2022-01-15T02:10:47.000Z,0,0,3,0,1482173386226749440
@KryptoKeina @solana @RFGam1ng @DoggosNFTs BORK BORK,1464568829883809797,1467912408794599424,1481998733403656202,2022-01-15T02:09:21.000Z,0,0,1,0,1482173026938597376
@AllArtProtocol @solana @unity @italoacasas soldev (unity SDK),1391486045636661253,4889875948,1482075693924208641,2022-01-15T02:06:16.000Z,0,1,3,0,1482172248496783365
@PineLoans @doodles @BoredApeYC @Worldwide_WEB3 @alienfrens @EzekClub @solana @BinanceChain @avalancheavax @FantomFDN @grapeprotocol @Collab_Land_ @opensea @MagicEden_NFT @SolanartNFT @LooksRareNFT @SolSeaNFT @niftygateway @TheSandboxGame @SnoopDogg @steveaoki @pranksy @PineLoans support @truth next!!!,1455750610943295490,958240729,1481837730518736896,2022-01-15T02:04:44.000Z,0,1,1,0,1482171865938505728
@OrionDepp @solana @Orion__Research @Orion__Trading Done👍,927805704466919424,809958927114924032,1468752006340874243,2022-01-15T02:04:11.000Z,0,0,2,0,1482171725173252101
@Solrazr_App @HubbleProtocol @solana How can I buy this token? Is it available on any exchange?,1383409972143280128,1393410020507734017,1481889404969189376,2022-01-15T02:03:07.000Z,0,0,0,0,1482171455853195264
"@dao_veri is proud to announce our analysis of 
@jpmorgan Coin and @ConsenSysQuorum.  How does  
@Ripple_XRP1 @solana @CardanoStiftung @Theta_Network @binance @Polkadot get an advantage against the legacy system?  Methinks @Veritaseuminc may have the answer. https://t.co/rp4t05Qn47",1478090684754276353,1478090684754276353,1482171268749271042,2022-01-15T02:02:22.000Z,17,2,49,2,1482171268749271042
@OrionDepp @solana @Orion__Research @Orion__Trading Done. Wish me luck to win your give away for my baby needs . Wish me luck 🙏🙏🙏. https://t.co/yF0g2Yfi90,927805704466919424,2850448764,1468752006340874243,2022-01-15T02:01:40.000Z,0,0,0,0,1482171093763112962
Follow my friend @darkkastle on @instagram and check out his #NFT projects on @solana @opensea ! https://t.co/TASxBYzY5c,,2966251421,1482171071725985793,2022-01-15T02:01:35.000Z,1,0,4,0,1482171071725985793
". @LiqProtocol welcomes @01_exchange into a great partnership!

01 Exchange is a full-suite decentralized derivatives exchange that will offer a single venue to trade, for the first time on @solana and in #DeFi!

Who's excited?🚀

#Solana #Crypto #SOL #SolanaNews #Metaverse #Web3 https://t.co/BuhcMNR1uh",,1373389818193981447,1482170796961370120,2022-01-15T02:00:30.000Z,10,2,52,1,1482170796961370120
@R33Robert @solana Buy sol,956036494770176001,1039982453807624194,1482045683364511759,2022-01-15T02:00:27.000Z,0,0,1,0,1482170784839831553
@PirazzoT @doodles @BoredApeYC @Worldwide_WEB3 @alienfrens @EzekClub @solana @BinanceChain @avalancheavax @FantomFDN @grapeprotocol @Collab_Land_ @opensea @MagicEden_NFT @SolanartNFT @LooksRareNFT @SolSeaNFT @niftygateway You will not be buying NFT through Pine. But you will soon be able to buy NFT on any open market place using Pine Financing. Stay tuned.,1198978835355766786,1455750610943295490,1481837730518736896,2022-01-15T01:59:24.000Z,0,1,0,0,1482170523824328704
"@MatrixETF is the next generation of decentralized ETF platform to run the cross chain. #buy to #earnmoney.
Join now and #HODL #Mdf tokens🤑🤑 @MatrixETF #NFT @solana @ethereum #cryptotwitter #cryptocurrencies #blockchain #crypto #BSC #ETH https://t.co/3Ji25xi0j1",1172056105553252358,1297097729936707584,1482170364155375616,2022-01-15T01:58:46.000Z,0,0,6,0,1482170364155375616
@OrionDepp @solana @Orion__Research @Orion__Trading All in,927805704466919424,302056620,1468752006340874243,2022-01-15T01:58:45.000Z,0,0,0,0,1482170359353081857
@ZelimkhanDev @_Naxar @aeyakovenko @SBF_FTX @elonmusk @BinanceRussian @solana @VitalikButerin Next level 😉,1187918518622273536,1445105400743923718,1482165417619644420,2022-01-15T01:57:53.000Z,0,0,1,0,1482170140192092165
@model_another @doodles @BoredApeYC @Worldwide_WEB3 @alienfrens @EzekClub @solana @BinanceChain @avalancheavax @FantomFDN @grapeprotocol @Collab_Land_ @opensea @MagicEden_NFT @SolanartNFT @LooksRareNFT @SolSeaNFT @niftygateway @TheSandboxGame @SnoopDogg @steveaoki @pranksy We have a lot of exciting announcement coming soon. Follow us and stay tuned.,1181800028953808896,1455750610943295490,1481837730518736896,2022-01-15T01:56:51.000Z,0,0,0,0,1482169881399562240
"@solanatiger_slt @CoinMarketCap @coingecko @solana @RaydiumProtocol I'm sure this project will be a success because in it there are great people who together create an extraordinary project for a better future. fast join now❤

@mahendr11724795
@DimpalS04947727
@VimalSi08023427

#SolanaTigerAirdrop #ST #SolanaTiger #Airdrops #SolanaAirdrops",1480816604388929536,1379066473050566656,1481471685291573254,2022-01-15T01:56:46.000Z,0,0,0,0,1482169860528685058
"@mattwyndowe @solanalabs @solana Congrats, Matt!",3696961,15170723,1482068776275251203,2022-01-15T01:56:37.000Z,0,0,0,0,1482169822548934657
"@0xCristiano @solana @cosmos Ok then I read this and see why metis is not a good suggestion, cosmos is better!!! I’m psyched",1268678495078690818,132094639,1476626128727072776,2022-01-15T01:56:04.000Z,0,0,0,0,1482169682962657284
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk @RainerAustin7 
@Oola57
@com4ter4u 

#SNK #SolSnake #Airdrop #Airdrops #SolanaAirdrops #SolanaAirdrop 
Great one.
Awesome project",1481646705456316416,258822380,1481670562548416513,2022-01-15T01:56:02.000Z,0,0,0,0,1482169675320631304
"@aeyakovenko @solana https://t.co/n75gP1nGoN , check and get buy guys....",2327407569,560839757,1482126871613480960,2022-01-15T01:55:00.000Z,0,1,1,0,1482169412899999748
@joemccann @solana Not far from the truth.,14814762,794384331984617472,1482015751527546885,2022-01-15T01:54:26.000Z,0,0,0,0,1482169272961224709
"@OrionDepp @solana @Orion__Research @Orion__Trading Shiba Ross 
Stealth Launching Saturday!!!

*NFT MINTING
*LIMITED EDITION NFTS
*STAKING AND FARMING PLATFORM
*NFT STAKING
*METAVERSE USE CASE (SECRET)
*ETH BRIDGE PLANNED

FULLY DOXXED TEAM
BASED SAFU DEV

TG:@shibarosstoken
Twitter: @ShibaRoss https://t.co/LjDS8WrWCp",927805704466919424,1466271599704035329,1468752006340874243,2022-01-15T01:54:08.000Z,0,0,0,0,1482169195714342913
"@Solrazr_App @HubbleProtocol @solana As a community based project, how can I donate my quota for your success? Do you have a Global Ambassador Program or a Referral Rewards System??",1383409972143280128,1383441765722574858,1481889404969189376,2022-01-15T01:53:58.000Z,0,0,0,0,1482169153251610625
@getSeashell @sandeepnailwal @0xPolygon @terra_money @solana Thanks,1388980752310624259,1447494360182919171,1482069573742436352,2022-01-15T01:51:38.000Z,0,1,0,0,1482168567550603265
"@OrionDepp @solana @Orion__Research @Orion__Trading Done ✅ 🤗
🚀🚀 https://t.co/WhhDcRQatk",927805704466919424,1208095721611833346,1468752006340874243,2022-01-15T01:51:33.000Z,0,0,0,0,1482168547220627459
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Guys this gonna be huge, don't miss out
@D33N3Y
 
@igwe247_
 
@ImisiJnr
@SQ_deeney 
@Bubu_Alhaji 
#SNK  #SolSnake #Airdrop #Airdrops #SolanaAirdrop #SolanaAirdrops",1481646705456316416,1354177692896210946,1481670562548416513,2022-01-15T01:50:48.000Z,0,0,1,0,1482168356144881666
"@OrionDepp @solana @Orion__Research @Orion__Trading @KhadijaTahsin @sadman788 @Sabbir1478 
Good project and strong project 
bsc:0x7a4D7667B54c2f99db9aEf78a892840Ef042178A",927805704466919424,1471331998660661249,1468752006340874243,2022-01-15T01:49:22.000Z,0,0,0,0,1482167997410451457
@DoggosNFTs @beerad @solana Nothing but the truth 🤍,1462853126919053313,1380910336362995714,1482154865711271936,2022-01-15T01:45:21.000Z,0,0,1,0,1482166987094913027
@borgenthebear @solana Hey! Send me a DM,1481065319372308481,1242797412974055425,1482133993504006147,2022-01-15T01:42:26.000Z,0,0,0,0,1482166253657620480
